"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
1361,"Alpthal SZ","Alpthal (SZ)","Alpthal SZ","Alpthal ist unbestrittenes Territorium der <b>SVP</b>. Die Partei holt die absolute Mehrheit der Stimmen.<br><br>Am zweitmeisten Stimmen, nämlich 18,2 Prozent, gehen in Alpthal an Listen oder Parteien aus der Kategorie ""Übrige"".<br><br>Mit einem Wähleranteil von 8,9 Prozent belegt die <b>Mitte</b> den dritten Platz (Veränderung gegenüber 2019: -3,1 Prozentpunkte).","L'<b>UDC</b> règne en maître à Alpthal. Le parti remporte la majorité absolue des voix.<br><br>Des partis ou des listes issus du groupe ""Divers"" terminent deuxième à Alpthal. Ils réalisent 18,2 % des voix.<br><br>La troisième place est occupée par le <b>Centre</b>. La formation obtient un pourcentage d'électeurs de 8,9. (-3,1 points de pourcentage de différence par rapport à 2019).","Il partito <b>UDC</b> è il leader indiscusso a Alpthal, ottenendo la maggioranza assoluta nel comune.<br><br>Partiti o liste del gruppo ""Diversi"" si classificano al secondo posto a Alpthal. Ottengono il 18,2 percento dei voti.<br><br>Il partito <b>Centro</b> si posiziona terzo con il 8,9 percento dei voti. Questo rappresenta una variazione di -3,1 punti percentuali rispetto al 2019.","tab_h$tr£$td£SVP$/td£tab_r192tab_r2#547d34tab_r3$td£$b£61.2%$/b£$/td£§-8.2$/td£$/tr£$tr£$td£weitere$/td£tab_r127tab_r2#bebebetab_r3$td£$b£18.2%$/b£$/td£§+18.2$/td£$/tr£$tr£$td£Mitte$/td£tab_r113tab_r2#f39f5etab_r3$td£$b£8.9%$/b£$/td£§-3.1$/td£$/tr£$tr£$td£FDP$/td£tab_r18tab_r2#6268AFtab_r3$td£$b£5.3%$/b£$/td£§-4.9$/td£$/tr£$tr£$td£SP$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.1%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£314$/b£$br£Wahlbeteiligung: $b£63.7%$/b£ (+6.1%)","tab_h_fr$tr£$td£UDC$/td£tab_r192tab_r2#547d34tab_r3$td£$b£61.2%$/b£$/td£§-8.2$/td£$/tr£$tr£$td£Divers$/td£tab_r127tab_r2#bebebetab_r3$td£$b£18.2%$/b£$/td£§+18.2$/td£$/tr£$tr£$td£Centre$/td£tab_r113tab_r2#f39f5etab_r3$td£$b£8.9%$/b£$/td£§-3.1$/td£$/tr£$tr£$td£PLR$/td£tab_r18tab_r2#6268AFtab_r3$td£$b£5.3%$/b£$/td£§-4.9$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.1%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£314$/b£$br£Taux de participation: $b£63.7%$/b£ (+6.1%)","tab_h_it$tr£$td£UDC$/td£tab_r192tab_r2#547d34tab_r3$td£$b£61.2%$/b£$/td£§-8.2$/td£$/tr£$tr£$td£altro$/td£tab_r127tab_r2#bebebetab_r3$td£$b£18.2%$/b£$/td£§+18.2$/td£$/tr£$tr£$td£Centro$/td£tab_r113tab_r2#f39f5etab_r3$td£$b£8.9%$/b£$/td£§-3.1$/td£$/tr£$tr£$td£PLR$/td£tab_r18tab_r2#6268AFtab_r3$td£$b£5.3%$/b£$/td£§-4.9$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.1%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Schede elettorali valide: $b£314$/b£$br£Tasso di partecipazione: $b£63.7%$/b£ (+6.1%)","SVP"
1362,"Arth SZ","Arth (SZ)","Arth SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1363,"Illgau SZ","Illgau (SZ)","Illgau SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1364,"Ingenbohl SZ","Ingenbohl (SZ)","Ingenbohl SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1365,"Lauerz SZ","Lauerz (SZ)","Lauerz SZ","In Lauerz bleibt die <b>SVP</b> die stimmenstärkste Partei. Die Partei holt 37,3 Prozent aller Stimmen (-7,1 Prozentpunkte).<br><br>Am zweitmeisten Stimmen, nämlich 20,6 Prozent, gehen in Lauerz an Listen oder Parteien aus der Kategorie ""Übrige"".<br><br>Die <b>FDP</b> landet mit 17,5 Prozent auf dem dritten Platz (Veränderung gegenüber 2019: -4,6 Prozentpunkte).","Les électeurs de Lauerz n'ont pas retourné leur veste depuis 2019. Le parti le plus fort dans leur commune reste l'<b>UDC</b>, avec 37,3 % des suffrages (-7,1 points de pourcentage).<br><br>Des partis ou des listes issus du groupe ""Divers"" terminent deuxième à Lauerz. Ils réalisent 20,6 % des voix.<br><br>Le <b><b>PL</b>R</b> complète le podium. La formation récolte 17,5 % des suffrages (-4,6).","Gli elettori di Lauerz non hanno cambiato idea dal 2019. Il partito <b>UDC</b> rimane il più forte nel loro comune, con il 37,3 percento dei voti (-7,1 punti percentuali).<br><br>Partiti o liste del gruppo ""Diversi"" si classificano al secondo posto a Lauerz. Ottengono il 20,6 percento dei voti.<br><br>Il partito <b>PLR</b> completa il podio con il 17,5 percento dei voti (-4,6).","tab_h$tr£$td£SVP$/td£tab_r156tab_r2#547d34tab_r3$td£$b£37.3%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£weitere$/td£tab_r131tab_r2#bebebetab_r3$td£$b£20.6%$/b£$/td£§+20.6$/td£$/tr£$tr£$td£FDP$/td£tab_r126tab_r2#6268AFtab_r3$td£$b£17.5%$/b£$/td£§-4.6$/td£$/tr£$tr£$td£Mitte$/td£tab_r123tab_r2#f39f5etab_r3$td£$b£15.5%$/b£$/td£§-6.2$/td£$/tr£$tr£$td£SP$/td£tab_r17tab_r2#ea546ftab_r3$td£$b£4.5%$/b£$/td£§-2.1$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£497$/b£$br£Wahlbeteiligung: $b£63.9%$/b£ (+10.0%)","tab_h_fr$tr£$td£UDC$/td£tab_r156tab_r2#547d34tab_r3$td£$b£37.3%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£Divers$/td£tab_r131tab_r2#bebebetab_r3$td£$b£20.6%$/b£$/td£§+20.6$/td£$/tr£$tr£$td£PLR$/td£tab_r126tab_r2#6268AFtab_r3$td£$b£17.5%$/b£$/td£§-4.6$/td£$/tr£$tr£$td£Centre$/td£tab_r123tab_r2#f39f5etab_r3$td£$b£15.5%$/b£$/td£§-6.2$/td£$/tr£$tr£$td£PS$/td£tab_r17tab_r2#ea546ftab_r3$td£$b£4.5%$/b£$/td£§-2.1$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£497$/b£$br£Taux de participation: $b£63.9%$/b£ (+10.0%)","tab_h_it$tr£$td£UDC$/td£tab_r156tab_r2#547d34tab_r3$td£$b£37.3%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£altro$/td£tab_r131tab_r2#bebebetab_r3$td£$b£20.6%$/b£$/td£§+20.6$/td£$/tr£$tr£$td£PLR$/td£tab_r126tab_r2#6268AFtab_r3$td£$b£17.5%$/b£$/td£§-4.6$/td£$/tr£$tr£$td£Centro$/td£tab_r123tab_r2#f39f5etab_r3$td£$b£15.5%$/b£$/td£§-6.2$/td£$/tr£$tr£$td£PS$/td£tab_r17tab_r2#ea546ftab_r3$td£$b£4.5%$/b£$/td£§-2.1$/td£$/tr£$/table£$br£Schede elettorali valide: $b£497$/b£$br£Tasso di partecipazione: $b£63.9%$/b£ (+10.0%)","SVP"
1366,"Morschach SZ","Morschach (SZ)","Morschach SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1367,"Muotathal SZ","Muotathal (SZ)","Muotathal SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1368,"Oberiberg SZ","Oberiberg (SZ)","Oberiberg SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1369,"Riemenstalden SZ","Riemenstalden (SZ)","Riemenstalden SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1370,"Rothenthurm SZ","Rothenthurm (SZ)","Rothenthurm SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1371,"Sattel SZ","Sattel (SZ)","Sattel SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1372,"Schwyz SZ","Schwyz (SZ)","Svitto SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1373,"Steinen SZ","Steinen (SZ)","Steinen SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1374,"Steinerberg SZ","Steinerberg (SZ)","Steinerberg SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1375,"Unteriberg SZ","Unteriberg (SZ)","Unteriberg SZ","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
