"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
1024,"Emmen LU","Emmen (LU)","Emmen LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1025,"Ermensee LU","Ermensee (LU)","Ermensee LU","Die <b>SVP</b> erhöht ihren Stimmenanteil in Ermensee um +10,9 Prozentpunkte deutlich. Die Partei wird damit zur stärksten politischen Kraft und holt am Ende 36,9 Prozent der Wählerstimmen.<br><br>In der Gemeinde landet die <b>Mitte</b> auf dem zweiten Platz. Die Partei erreicht einen Wählerstimmenanteil von 31,4 Prozent (+1,1 Prozentpunkte). <br><br>Viele Wählerstimmen eingebüsst hat die drittplatzierte <b>FDP</b>. Die Partei holt noch 12,1 Prozent, was einen Verlust von -9,4 Prozentpunkten bedeutet.","L'<b>UDC</b> réalise un bond un avant (+10,9 points de pourcentage). Le voilà le parti le plus fort d'Ermensee, avec 36,9 % des voix.<br><br>Le <b>Centre</b> arrive en deuxième position dans la commune avec un pourcentage de votants de 31,4 (+1,1 points de pourcentage).<br><br>Le <b><b>PL</b>R</b> doit se contenter de la troisième place. Le parti n'obtient plus que 12,1 % des voix, soit -9,4 points de pourcentage de moins qu'il y a quatre ans.","Il partito <b>UDC</b> aumenta significativamente la sua percentuale di voti a Ermensee (+10,9 punti percentuali), diventando così la formazione più forte. Alla fine ottiene il 36,9 percento dei voti degli elettori.<br><br>Il partito <b>Centro</b> arriva in seconda posizione nel comune con una percentuale di votanti del 31,4 (+1,1 punti percentuali).<br><br>Il partito <b>PLR</b>, terzo partito, ha perso molti voti, ricevendo il 12,1 percento dei voti, una perdita di -9,4 punti percentuali.","tab_h$tr£$td£SVP$/td£tab_r155tab_r2#547d34tab_r3$td£$b£36.9%$/b£$/td£§+10.9$/td£$/tr£$tr£$td£Mitte$/td£tab_r147tab_r2#f39f5etab_r3$td£$b£31.4%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£FDP$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.1%$/b£$/td£§-9.4$/td£$/tr£$tr£$td£SP$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.3%$/b£$/td£§+1.5$/td£$/tr£$tr£$td£GLP$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.3%$/b£$/td£§-0.8$/td£$/tr£$tr£$td£Grüne$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.2%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£weitere$/td£tab_r15tab_r2#bebebetab_r3$td£$b£3.6%$/b£$/td£§+3.2$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£407$/b£$br£Wahlbeteiligung: $b£58.9%$/b£ (+3.8%)","tab_h_fr$tr£$td£UDC$/td£tab_r155tab_r2#547d34tab_r3$td£$b£36.9%$/b£$/td£§+10.9$/td£$/tr£$tr£$td£Centre$/td£tab_r147tab_r2#f39f5etab_r3$td£$b£31.4%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£PLR$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.1%$/b£$/td£§-9.4$/td£$/tr£$tr£$td£PS$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.3%$/b£$/td£§+1.5$/td£$/tr£$tr£$td£PVL$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.3%$/b£$/td£§-0.8$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.2%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£Divers$/td£tab_r15tab_r2#bebebetab_r3$td£$b£3.6%$/b£$/td£§+3.2$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£407$/b£$br£Taux de participation: $b£58.9%$/b£ (+3.8%)","tab_h_it$tr£$td£UDC$/td£tab_r155tab_r2#547d34tab_r3$td£$b£36.9%$/b£$/td£§+10.9$/td£$/tr£$tr£$td£Centro$/td£tab_r147tab_r2#f39f5etab_r3$td£$b£31.4%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£PLR$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.1%$/b£$/td£§-9.4$/td£$/tr£$tr£$td£PS$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.3%$/b£$/td£§+1.5$/td£$/tr£$tr£$td£PVL$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.3%$/b£$/td£§-0.8$/td£$/tr£$tr£$td£Verdi$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.2%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£altro$/td£tab_r15tab_r2#bebebetab_r3$td£$b£3.6%$/b£$/td£§+3.2$/td£$/tr£$/table£$br£Schede elettorali valide: $b£407$/b£$br£Tasso di partecipazione: $b£58.9%$/b£ (+3.8%)","SVP"
1026,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1030,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1031,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Die <b>Mitte</b> kann ihre Position als dominierende politische Kraft in Hochdorf beibehalten, mit einem Wähleranteil von 40,6 Prozent (+6,7 Prozentpunkte).<br><br>Die <b>SVP</b> belegt in der Gemeinde den zweiten Platz mit einem Wählerstimmenanteil von 22,9 Prozent (+1,4 Prozentpunkte).<br><br>Auf dem dritten Platz landet die <b>FDP</b> mit 13,1 Prozent der Stimmen. Das bedeutet eine Veränderung von -1,9 Prozentpunkten gegenüber 2019. ","Le <b>Centre</b> reste le parti le plus fort à Hochdorf. Le parti remporte 40,6 % des voix (+6,7 points de pourcentage).<br><br>L'<b>UDC</b> est le deuxième parti le plus fort avec 22,9 % des voix (+1,4 points de pourcentage par rapport à 2019).<br><br>Le <b><b>PL</b>R</b> se classe troisième. La formation obtient 13,1 % des voix (-1,9 points de pourcentage par rapport à 2019).","Gli elettori di Hochdorf non hanno cambiato idea dal 2019. Il partito <b>Centro</b> rimane il più forte nel loro comune, con il 40,6 percento dei voti (+6,7 punti percentuali).<br><br>Il partito <b>UDC</b> è il secondo partito più forte a Hochdorf. Si è migliorato di +1,4 punti percentuali rispetto alle elezioni per il Consiglio nazionale del 2019.<br><br>La terza posizione è occupata dal partito <b>PLR</b>. Ottiene una percentuale di elettori del il 13,1. (-1,9 punti percentuali di differenza rispetto al 2019).","tab_h$tr£$td£Mitte$/td£tab_r161tab_r2#f39f5etab_r3$td£$b£40.6%$/b£$/td£§+6.7$/td£$/tr£$tr£$td£SVP$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+1.4$/td£$/tr£$tr£$td£FDP$/td£tab_r120tab_r2#6268AFtab_r3$td£$b£13.1%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£SP$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£9.8%$/b£$/td£§-1.7$/td£$/tr£$tr£$td£Grüne$/td£tab_r19tab_r2#26b300tab_r3$td£$b£5.7%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£GLP$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.3%$/b£$/td£§-0.8$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£2'978$/b£$br£Wahlbeteiligung: $b£49.0%$/b£ (+4.4%)","tab_h_fr$tr£$td£Centre$/td£tab_r161tab_r2#f39f5etab_r3$td£$b£40.6%$/b£$/td£§+6.7$/td£$/tr£$tr£$td£UDC$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+1.4$/td£$/tr£$tr£$td£PLR$/td£tab_r120tab_r2#6268AFtab_r3$td£$b£13.1%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£PS$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£9.8%$/b£$/td£§-1.7$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r19tab_r2#26b300tab_r3$td£$b£5.7%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£PVL$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.3%$/b£$/td£§-0.8$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£2'978$/b£$br£Taux de participation: $b£49.0%$/b£ (+4.4%)","tab_h_it$tr£$td£Centro$/td£tab_r161tab_r2#f39f5etab_r3$td£$b£40.6%$/b£$/td£§+6.7$/td£$/tr£$tr£$td£UDC$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+1.4$/td£$/tr£$tr£$td£PLR$/td£tab_r120tab_r2#6268AFtab_r3$td£$b£13.1%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£PS$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£9.8%$/b£$/td£§-1.7$/td£$/tr£$tr£$td£Verdi$/td£tab_r19tab_r2#26b300tab_r3$td£$b£5.7%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£PVL$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.3%$/b£$/td£§-0.8$/td£$/tr£$/table£$br£Schede elettorali valide: $b£2'978$/b£$br£Tasso di partecipazione: $b£49.0%$/b£ (+4.4%)","Mitte"
1032,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1033,"Inwil LU","Inwil (LU)","Inwil LU","Die Reihenfolge der Parteien in Inwil bleibt im Vergleich zu den Wahlen 2019 gleich: Die <b>Mitte</b> bleibt mit 34 Prozent die stärkste Kraft, gefolgt von der <b>SVP</b> (24,4 Prozent, -2,5 Prozentpunkte) und der <b>FDP</b> (21,6 Prozent, +1,6 Prozentpunkte).<br><br>","Rien n'a changé en quatre ans à Inwil: les trois même partis restent en tête. Le <b>Centre</b> conserve la première place avec 34 % des voix. La formation devance l'<b>UDC</b> (24,4 %, -2,5 points de pourcentage) et le <b><b>PL</b>R</b> (21,6 %, +1,6 points de pourcentage).<br><br>","La classifica non è cambiata negli ultimi quattro anni a Inwil: il partito <b>Centro</b> rimane primo con il 34 percento dei voti. Precede il partito <b>UDC</b> (24,4 percento, -2,5 punti percentuali) e il partito <b>PLR</b> (il 21,6 percento, +1,6 punti percentuali).<br><br>","tab_h$tr£$td£Mitte$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.0%$/b£$/td£§+3.1$/td£$/tr£$tr£$td£SVP$/td£tab_r137tab_r2#547d34tab_r3$td£$b£24.4%$/b£$/td£§-2.5$/td£$/tr£$tr£$td£FDP$/td£tab_r132tab_r2#6268AFtab_r3$td£$b£21.6%$/b£$/td£§+1.6$/td£$/tr£$tr£$td£SP$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.5%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£GLP$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.5%$/b£$/td£§-1.1$/td£$/tr£$tr£$td£Grüne$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.6%$/b£$/td£§-2.2$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£973$/b£$br£Wahlbeteiligung: $b£50.9%$/b£ (+2.4%)","tab_h_fr$tr£$td£Centre$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.0%$/b£$/td£§+3.1$/td£$/tr£$tr£$td£UDC$/td£tab_r137tab_r2#547d34tab_r3$td£$b£24.4%$/b£$/td£§-2.5$/td£$/tr£$tr£$td£PLR$/td£tab_r132tab_r2#6268AFtab_r3$td£$b£21.6%$/b£$/td£§+1.6$/td£$/tr£$tr£$td£PS$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.5%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£PVL$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.5%$/b£$/td£§-1.1$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.6%$/b£$/td£§-2.2$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£973$/b£$br£Taux de participation: $b£50.9%$/b£ (+2.4%)","tab_h_it$tr£$td£Centro$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.0%$/b£$/td£§+3.1$/td£$/tr£$tr£$td£UDC$/td£tab_r137tab_r2#547d34tab_r3$td£$b£24.4%$/b£$/td£§-2.5$/td£$/tr£$tr£$td£PLR$/td£tab_r132tab_r2#6268AFtab_r3$td£$b£21.6%$/b£$/td£§+1.6$/td£$/tr£$tr£$td£PS$/td£tab_r111tab_r2#ea546ftab_r3$td£$b£7.5%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£PVL$/td£tab_r18tab_r2#cbd401tab_r3$td£$b£5.5%$/b£$/td£§-1.1$/td£$/tr£$tr£$td£Verdi$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.6%$/b£$/td£§-2.2$/td£$/tr£$/table£$br£Schede elettorali valide: $b£973$/b£$br£Tasso di partecipazione: $b£50.9%$/b£ (+2.4%)","Mitte"
1037,"Rain LU","Rain (LU)","Rain LU","Die Reihenfolge der Parteien in Rain bleibt im Vergleich zu den Wahlen 2019 gleich: Die <b>Mitte</b> bleibt mit 34,1 Prozent die stärkste Kraft, gefolgt von der <b>SVP</b> (27 Prozent, +1,3 Prozentpunkte) und der <b>FDP</b> (22,3 Prozent, +0,2 Prozentpunkte).<br><br>","Rien n'a changé en quatre ans à Rain: les trois même partis restent en tête. Le <b>Centre</b> conserve la première place avec 34,1 % des voix. La formation devance l'<b>UDC</b> (27 %, +1,3 points de pourcentage) et le <b><b>PL</b>R</b> (22,3 %, +0,2 points de pourcentage).<br><br>","Nulla è cambiato in quattro anni a Rain: i tre stessi partiti rimangono in cima. Il partito <b>Centro</b> mantiene la sua posizione al primo posto con il 34,1 percento dei voti. Precede il partito <b>UDC</b> (27 percento, +1,3 punti percentuali) e il partito <b>PLR</b> (il 22,3 percento, +0,2 punti percentuali).<br><br>","tab_h$tr£$td£Mitte$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.1%$/b£$/td£§+1.0$/td£$/tr£$tr£$td£SVP$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.0%$/b£$/td£§+1.3$/td£$/tr£$tr£$td£FDP$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.3%$/b£$/td£§+0.2$/td£$/tr£$tr£$td£GLP$/td£tab_r111tab_r2#cbd401tab_r3$td£$b£7.1%$/b£$/td£§+0.7$/td£$/tr£$tr£$td£SP$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£Grüne$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.1%$/b£$/td£§-2.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£1'225$/b£$br£Wahlbeteiligung: $b£57.4%$/b£ (+2.4%)","tab_h_fr$tr£$td£Centre$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.1%$/b£$/td£§+1.0$/td£$/tr£$tr£$td£UDC$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.0%$/b£$/td£§+1.3$/td£$/tr£$tr£$td£PLR$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.3%$/b£$/td£§+0.2$/td£$/tr£$tr£$td£PVL$/td£tab_r111tab_r2#cbd401tab_r3$td£$b£7.1%$/b£$/td£§+0.7$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.1%$/b£$/td£§-2.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£1'225$/b£$br£Taux de participation: $b£57.4%$/b£ (+2.4%)","tab_h_it$tr£$td£Centro$/td£tab_r151tab_r2#f39f5etab_r3$td£$b£34.1%$/b£$/td£§+1.0$/td£$/tr£$tr£$td£UDC$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.0%$/b£$/td£§+1.3$/td£$/tr£$tr£$td£PLR$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.3%$/b£$/td£§+0.2$/td£$/tr£$tr£$td£PVL$/td£tab_r111tab_r2#cbd401tab_r3$td£$b£7.1%$/b£$/td£§+0.7$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-1.9$/td£$/tr£$tr£$td£Verdi$/td£tab_r15tab_r2#26b300tab_r3$td£$b£3.1%$/b£$/td£§-2.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£1'225$/b£$br£Tasso di partecipazione: $b£57.4%$/b£ (+2.4%)","Mitte"
1039,"Römerswil LU","Römerswil (LU)","Römerswil LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1040,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1041,"Schongau LU","Schongau (LU)","Schongau LU","Alles bleibt beim Alten in Schongau: Die drei stärksten Parteien verteidigen ihre Spitzenplätze in unveränderter Reihenfolge: Die <b>SVP</b> geht mit 40,6 Prozent (+0,9 Prozentpunkte) wieder als stärkste Kraft aus den Nationalratswahlen. Zweitstärkste Partei ist die <b>Mitte</b> (28,3 Prozent, -1,8 Prozentpunkte), drittstärkste die <b>FDP</b> (12,2 Prozent, +2,5 Prozentpunkte).<br><br>","Le classement n'a pas changé depuis quatre ans à Schongau: l'<b>UDC</b> reste premier avec 40,6 % des voix. La formation devance le <b>Centre</b> (28,3 %, -1,8 points de pourcentage) et le <b><b>PL</b>R</b> (12,2 %, +2,5 points de pourcentage).<br><br>","Nulla è cambiato in quattro anni a Schongau: i tre stessi partiti rimangono in cima. Il partito <b>UDC</b> mantiene la sua posizione al primo posto con il 40,6 percento dei voti. Precede il partito <b>Centro</b> (28,3 percento, -1,8 punti percentuali) e il partito <b>PLR</b> (il 12,2 percento, +2,5 punti percentuali).<br><br>","tab_h$tr£$td£SVP$/td£tab_r161tab_r2#547d34tab_r3$td£$b£40.6%$/b£$/td£§+0.9$/td£$/tr£$tr£$td£Mitte$/td£tab_r142tab_r2#f39f5etab_r3$td£$b£28.3%$/b£$/td£§-1.8$/td£$/tr£$tr£$td£FDP$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.2%$/b£$/td£§+2.5$/td£$/tr£$tr£$td£SP$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£5.8%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£weitere$/td£tab_r18tab_r2#bebebetab_r3$td£$b£5.5%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£GLP$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.1%$/b£$/td£§-3.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£378$/b£$br£Wahlbeteiligung: $b£51.3%$/b£ (+4.8%)","tab_h_fr$tr£$td£UDC$/td£tab_r161tab_r2#547d34tab_r3$td£$b£40.6%$/b£$/td£§+0.9$/td£$/tr£$tr£$td£Centre$/td£tab_r142tab_r2#f39f5etab_r3$td£$b£28.3%$/b£$/td£§-1.8$/td£$/tr£$tr£$td£PLR$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.2%$/b£$/td£§+2.5$/td£$/tr£$tr£$td£PS$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£5.8%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£Divers$/td£tab_r18tab_r2#bebebetab_r3$td£$b£5.5%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£PVL$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.1%$/b£$/td£§-3.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£378$/b£$br£Taux de participation: $b£51.3%$/b£ (+4.8%)","tab_h_it$tr£$td£UDC$/td£tab_r161tab_r2#547d34tab_r3$td£$b£40.6%$/b£$/td£§+0.9$/td£$/tr£$tr£$td£Centro$/td£tab_r142tab_r2#f39f5etab_r3$td£$b£28.3%$/b£$/td£§-1.8$/td£$/tr£$tr£$td£PLR$/td£tab_r118tab_r2#6268AFtab_r3$td£$b£12.2%$/b£$/td£§+2.5$/td£$/tr£$tr£$td£PS$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£5.8%$/b£$/td£§+1.1$/td£$/tr£$tr£$td£altro$/td£tab_r18tab_r2#bebebetab_r3$td£$b£5.5%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£PVL$/td£tab_r16tab_r2#cbd401tab_r3$td£$b£4.1%$/b£$/td£§-3.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£378$/b£$br£Tasso di partecipazione: $b£51.3%$/b£ (+4.8%)","SVP"
1051,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
1052,"Buchrain LU","Buchrain (LU)","Buchrain LU","Die <b>SVP</b> ist weiterhin die stärkste Kraft in Buchrain. Mit 26,3 Prozent Wähleranteil verweist die Partei die <b>Mitte</b> allerdings nur mit 0,5 Prozentpunkten Abstand auf den zweiten Platz. Die zweitstärkste Partei holt 25,8 Prozent. Die Veränderungen gegenüber 2019: <b>SVP</b>: +2,3 Prozentpunkte; <b>Mitte</b>: +5,4 Prozentpunkte.<br><br>Den dritten Platz belegt die <b>FDP</b>. Die Partei erzielt einen Wähleranteil von 16,8 Prozent (Veränderung gegenüber 2019: -2,4 Prozentpunkte).","L'<b>UDC</b> reste en tête à Buchrain (26,3 % des voix, +2,3 points de pourcentage). Son poursuivant, le <b>Centre</b>, menace toutefois de lui ravir son fauteuil (25,8 % des suffrages, +5,4 points de pourcentage). L'écart entre les deux formations n'est que de 0,5 points. <br><br>Le <b><b>PL</b>R</b> arrive en troisième position avec 16,8 % des votes. Cela représente un changement de -2,4 points de pourcentage par rapport à 2019.","Il partito <b>UDC</b> rimane in testa a Buchrain con il 26,3 percento dei voti (+2,3 punti percentuali). Il suo rivale, il partito <b>Centro</b>, minaccia però di sovrastarlo con il 26,3 percento dei voti (+5,4 punti percentuali). La differenza tra le due formazioni è solo di 0,5 punti.<br><br>La terza posizione è occupata dal partito <b>PLR</b> che ottiene il 16,8 percento dei voti (-2,4 punti percentuali rispetto al 2019).","tab_h$tr£$td£SVP$/td£tab_r140tab_r2#547d34tab_r3$td£$b£26.3%$/b£$/td£§+2.3$/td£$/tr£$tr£$td£Mitte$/td£tab_r139tab_r2#f39f5etab_r3$td£$b£25.8%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£FDP$/td£tab_r125tab_r2#6268AFtab_r3$td£$b£16.8%$/b£$/td£§-2.4$/td£$/tr£$tr£$td£SP$/td£tab_r118tab_r2#ea546ftab_r3$td£$b£12.2%$/b£$/td£§-1.4$/td£$/tr£$tr£$td£GLP$/td£tab_r115tab_r2#cbd401tab_r3$td£$b£9.8%$/b£$/td£§-1.6$/td£$/tr£$tr£$td£Grüne$/td£tab_r19tab_r2#26b300tab_r3$td£$b£6.3%$/b£$/td£§-3.0$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£1'818$/b£$br£Wahlbeteiligung: $b£45.0%$/b£ (+0.7%)","tab_h_fr$tr£$td£UDC$/td£tab_r140tab_r2#547d34tab_r3$td£$b£26.3%$/b£$/td£§+2.3$/td£$/tr£$tr£$td£Centre$/td£tab_r139tab_r2#f39f5etab_r3$td£$b£25.8%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£PLR$/td£tab_r125tab_r2#6268AFtab_r3$td£$b£16.8%$/b£$/td£§-2.4$/td£$/tr£$tr£$td£PS$/td£tab_r118tab_r2#ea546ftab_r3$td£$b£12.2%$/b£$/td£§-1.4$/td£$/tr£$tr£$td£PVL$/td£tab_r115tab_r2#cbd401tab_r3$td£$b£9.8%$/b£$/td£§-1.6$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r19tab_r2#26b300tab_r3$td£$b£6.3%$/b£$/td£§-3.0$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£1'818$/b£$br£Taux de participation: $b£45.0%$/b£ (+0.7%)","tab_h_it$tr£$td£UDC$/td£tab_r140tab_r2#547d34tab_r3$td£$b£26.3%$/b£$/td£§+2.3$/td£$/tr£$tr£$td£Centro$/td£tab_r139tab_r2#f39f5etab_r3$td£$b£25.8%$/b£$/td£§+5.4$/td£$/tr£$tr£$td£PLR$/td£tab_r125tab_r2#6268AFtab_r3$td£$b£16.8%$/b£$/td£§-2.4$/td£$/tr£$tr£$td£PS$/td£tab_r118tab_r2#ea546ftab_r3$td£$b£12.2%$/b£$/td£§-1.4$/td£$/tr£$tr£$td£PVL$/td£tab_r115tab_r2#cbd401tab_r3$td£$b£9.8%$/b£$/td£§-1.6$/td£$/tr£$tr£$td£Verdi$/td£tab_r19tab_r2#26b300tab_r3$td£$b£6.3%$/b£$/td£§-3.0$/td£$/tr£$/table£$br£Schede elettorali valide: $b£1'818$/b£$br£Tasso di partecipazione: $b£45.0%$/b£ (+0.7%)","SVP"
