"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
6024,"Nendaz VS","Nendaz (VS)","Nendaz VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6025,"Vétroz VS","Vétroz (VS)","Vétroz VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6032,"Bourg-Saint-Pierre VS","Bourg-Saint-Pierre (VS)","Bourg-Saint-Pierre VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6033,"Liddes VS","Liddes (VS)","Liddes VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6034,"Orsières VS","Orsières (VS)","Orsières VS","Mit grossem Abstand verteidigt die <b>Mitte</b> ihre Position als grösste Partei in Orsières, mit einem Wähleranteil von 47 Prozent (+2,8 Prozentpunkte). Der Abstand zur zweitgrößten Partei, der <b>FDP</b>, beträgt 26,8 Prozentpunkte. Die <b>FDP</b> erhält 20,2 Prozent der Stimmen (-4,1 Prozentpunkte).<br><br>Mit einem deutlichen Anstieg von +7,1 Prozentpunkten gegenüber den letzten Wahlen kann sich die <b>SVP</b> ihren Platz als drittgrösste Partei in der Gemeinde sichern. Der Wähleranteil liegt nun bei 19,1 Prozent.","Le <b>Centre</b> reste nettement le parti le plus fort à Orsières, avec 47 % des voix (+2,8 points de pourcentage). L'avance est importante sur le <b><b>PL</b>R</b>, formation qui réalise 20,2 % des suffrages (-4,1 points de pourcentage). Elle est de 26,8 points de pourcentage.<br><br>Une forte progression de +7,1 points de pourcentage par rapport aux dernières élections fédérales permet au <b>UDC</b> de grimper à la troisième place dans la commune. Le pourcentage d'électeurs de ce parti est désormais de 19,1 %.","Il partito <b>Centro</b> rimane nettamente il partito più forte a Orsières, con il 47 percento dei voti (+2,8 punti percentuali). Il vantaggio sul partito <b>PLR</b>, che ottiene il 20,2 percento dei voti (-4,1 punti percentuali), è notevole. La differenza è di 26,8 punti percentuali.<br><br>Grazie a un notevole aumento di +7,1 punti percentuali rispetto alle ultime elezioni federali, il partito <b>UDC</b> raggiunge il terzo posto nel comune. Ora ha una percentuale di elettori del 19,1 percento.","tab_h$tr£$td£Mitte$/td£tab_r170tab_r2#f39f5etab_r3$td£$b£47.0%$/b£$/td£§+2.8$/td£$/tr£$tr£$td£FDP$/td£tab_r130tab_r2#6268AFtab_r3$td£$b£20.2%$/b£$/td£§-4.1$/td£$/tr£$tr£$td£SVP$/td£tab_r129tab_r2#547d34tab_r3$td£$b£19.1%$/b£$/td£§+7.1$/td£$/tr£$tr£$td£SP$/td£tab_r110tab_r2#ea546ftab_r3$td£$b£6.4%$/b£$/td£§-2.3$/td£$/tr£$tr£$td£Grüne$/td£tab_r18tab_r2#26b300tab_r3$td£$b£5.3%$/b£$/td£§-1.6$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£1'264$/b£$br£Wahlbeteiligung: $b£59.3%$/b£ (-1.8%)","tab_h_fr$tr£$td£Centre$/td£tab_r170tab_r2#f39f5etab_r3$td£$b£47.0%$/b£$/td£§+2.8$/td£$/tr£$tr£$td£PLR$/td£tab_r130tab_r2#6268AFtab_r3$td£$b£20.2%$/b£$/td£§-4.1$/td£$/tr£$tr£$td£UDC$/td£tab_r129tab_r2#547d34tab_r3$td£$b£19.1%$/b£$/td£§+7.1$/td£$/tr£$tr£$td£PS$/td£tab_r110tab_r2#ea546ftab_r3$td£$b£6.4%$/b£$/td£§-2.3$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r18tab_r2#26b300tab_r3$td£$b£5.3%$/b£$/td£§-1.6$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£1'264$/b£$br£Taux de participation: $b£59.3%$/b£ (-1.8%)","tab_h_it$tr£$td£Centro$/td£tab_r170tab_r2#f39f5etab_r3$td£$b£47.0%$/b£$/td£§+2.8$/td£$/tr£$tr£$td£PLR$/td£tab_r130tab_r2#6268AFtab_r3$td£$b£20.2%$/b£$/td£§-4.1$/td£$/tr£$tr£$td£UDC$/td£tab_r129tab_r2#547d34tab_r3$td£$b£19.1%$/b£$/td£§+7.1$/td£$/tr£$tr£$td£PS$/td£tab_r110tab_r2#ea546ftab_r3$td£$b£6.4%$/b£$/td£§-2.3$/td£$/tr£$tr£$td£Verdi$/td£tab_r18tab_r2#26b300tab_r3$td£$b£5.3%$/b£$/td£§-1.6$/td£$/tr£$/table£$br£Schede elettorali valide: $b£1'264$/b£$br£Tasso di partecipazione: $b£59.3%$/b£ (-1.8%)","Mitte"
6035,"Sembrancher VS","Sembrancher (VS)","Sembrancher VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6037,"Val de Bagnes VS","Val de Bagnes (VS)","Val de Bagnes VS","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6052,"Bellwald VS","Bellwald (VS)","Bellwald VS","Kein Weg führt in Bellwald an der <b>Mitte</b> vorbei. Die Partei holt mehr als die Hälfte der Stimmen und damit eine absolute Mehrheit.<br><br>Zweitstärkste Partei ist die <b>SVP</b>. Die Partei verbessert sich gegenüber den Wahlen 2019 um +7,4 Prozentpunkte deutlich und weist neu einen Wähleranteil von 34,5 Prozent auf.<br><br>Der dritte Platz geht an die <b>SP</b>. Die Partei erreicht 6,3 Prozent der Stimmen (Veränderung von -4,5 Prozentpunkten gegenüber 2019).","Le <b>Centre</b> règne en maître à Bellwald. Le parti remporte la majorité absolue des voix.<br><br>L'<b>UDC</b> est le deuxième parti le plus fort à Bellwald. La formation s'est améliorée de +7,4 points de pourcentage par rapport aux élections pour le Conseil national de 2019.<br><br>A la troisième place figure le <b>PS</b>, qui réalise 6,3 % des voix (-4,5).","Il partito <b>Centro</b> è il leader indiscusso a Bellwald, ottenendo la maggioranza assoluta nel comune.<br><br>Il partito <b>UDC</b> progredisce notevolmente: ha migliorato il suo risultato di quattro anni fa di +7,4 punti percentuali ed è ora al secondo posto nel comune. La proporzione di voti del partito è ora del 34,5 percento.<br><br>Al terzo posto troviamo il partito <b>PS</b> con il 6,3 percento dei voti (-4,5).","tab_h$tr£$td£Mitte$/td£tab_r176tab_r2#f39f5etab_r3$td£$b£50.5%$/b£$/td£§-2.1$/td£$/tr£$tr£$td£SVP$/td£tab_r152tab_r2#547d34tab_r3$td£$b£34.5%$/b£$/td£§+7.4$/td£$/tr£$tr£$td£SP$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£6.3%$/b£$/td£§-4.5$/td£$/tr£$tr£$td£Grüne$/td£tab_r17tab_r2#26b300tab_r3$td£$b£4.8%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£114$/b£$br£Wahlbeteiligung: $b£47.0%$/b£ (-1.0%)","tab_h_fr$tr£$td£Centre$/td£tab_r176tab_r2#f39f5etab_r3$td£$b£50.5%$/b£$/td£§-2.1$/td£$/tr£$tr£$td£UDC$/td£tab_r152tab_r2#547d34tab_r3$td£$b£34.5%$/b£$/td£§+7.4$/td£$/tr£$tr£$td£PS$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£6.3%$/b£$/td£§-4.5$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r17tab_r2#26b300tab_r3$td£$b£4.8%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£114$/b£$br£Taux de participation: $b£47.0%$/b£ (-1.0%)","tab_h_it$tr£$td£Centro$/td£tab_r176tab_r2#f39f5etab_r3$td£$b£50.5%$/b£$/td£§-2.1$/td£$/tr£$tr£$td£UDC$/td£tab_r152tab_r2#547d34tab_r3$td£$b£34.5%$/b£$/td£§+7.4$/td£$/tr£$tr£$td£PS$/td£tab_r19tab_r2#ea546ftab_r3$td£$b£6.3%$/b£$/td£§-4.5$/td£$/tr£$tr£$td£Verdi$/td£tab_r17tab_r2#26b300tab_r3$td£$b£4.8%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Schede elettorali valide: $b£114$/b£$br£Tasso di partecipazione: $b£47.0%$/b£ (-1.0%)","Mitte"
6054,"Binn VS","Binn (VS)","Binn VS","Kein Weg führt in Binn an der <b>Mitte</b> vorbei. Die Partei holt mehr als die Hälfte der Stimmen und damit eine absolute Mehrheit.<br><br>Zweitstärkste Partei ist die <b>SVP</b> mit 16,9 Prozent (-0,2 Prozentpunkte gegenüber 2019).<br><br>Mit einem deutlichen Anstieg von +6,9 Prozentpunkten gegenüber den letzten Wahlen kann sich die <b>SP</b> ihren Platz als drittgrösste Partei in der Gemeinde sichern. Der Wähleranteil liegt nun bei 10,3 Prozent.","Le <b>Centre</b> est incontournable à Binn. Le parti a remporté plus de la moitié des voix et donc obtenu la majorité absolue.<br><br>L'<b>UDC</b> arrive en deuxième position.La formation obtient un pourcentage de voix de 16,9 (-0,2 points de pourcentage).<br><br>Le <b>PS</b> enregistre une nette progression. La formation occupe désormais la troisième place dans la commune et obtient désormais 10,3 % des voix. Cela représente +6,9 points de pourcentage de plus qu'en 2019.","Il partito <b>Centro</b> è insuperabile a Binn, dato che vince più della metà dei voti ottenendo la maggioranza assoluta.<br><br>Il partito <b>UDC</b> arriva in seconda posizione nel comune con una percentuale di votanti del 16,9 (-0,2 punti percentuali).<br><br>Grazie a un notevole aumento di +6,9 punti percentuali rispetto alle ultime elezioni federali, il partito <b>PS</b> raggiunge il terzo posto nel comune. Ora ha una percentuale di elettori del 10,3 percento.","tab_h$tr£$td£Mitte$/td£tab_r199tab_r2#f39f5etab_r3$td£$b£66.0%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£SVP$/td£tab_r125tab_r2#547d34tab_r3$td£$b£16.9%$/b£$/td£§-0.2$/td£$/tr£$tr£$td£SP$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£10.3%$/b£$/td£§+6.9$/td£$/tr£$tr£$td£FDP$/td£tab_r15tab_r2#6268AFtab_r3$td£$b£3.3%$/b£$/td£§+2.8$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£55$/b£$br£Wahlbeteiligung: $b£57.3%$/b£ (+5.4%)","tab_h_fr$tr£$td£Centre$/td£tab_r199tab_r2#f39f5etab_r3$td£$b£66.0%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£UDC$/td£tab_r125tab_r2#547d34tab_r3$td£$b£16.9%$/b£$/td£§-0.2$/td£$/tr£$tr£$td£PS$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£10.3%$/b£$/td£§+6.9$/td£$/tr£$tr£$td£PLR$/td£tab_r15tab_r2#6268AFtab_r3$td£$b£3.3%$/b£$/td£§+2.8$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£55$/b£$br£Taux de participation: $b£57.3%$/b£ (+5.4%)","tab_h_it$tr£$td£Centro$/td£tab_r199tab_r2#f39f5etab_r3$td£$b£66.0%$/b£$/td£§-7.1$/td£$/tr£$tr£$td£UDC$/td£tab_r125tab_r2#547d34tab_r3$td£$b£16.9%$/b£$/td£§-0.2$/td£$/tr£$tr£$td£PS$/td£tab_r115tab_r2#ea546ftab_r3$td£$b£10.3%$/b£$/td£§+6.9$/td£$/tr£$tr£$td£PLR$/td£tab_r15tab_r2#6268AFtab_r3$td£$b£3.3%$/b£$/td£§+2.8$/td£$/tr£$/table£$br£Schede elettorali valide: $b£55$/b£$br£Tasso di partecipazione: $b£57.3%$/b£ (+5.4%)","Mitte"
6056,"Ernen VS","Ernen (VS)","Ernen VS","Die Spitzenplätze in Ernen bleiben gleich: Unverändert belegen die <b>Mitte</b>, die <b>SVP</b> und die <b>Grünen</b> die ersten drei Plätze. Sie holen 52,1 Prozent (-0,3 Prozentpunkte), 27,6 Prozent (+3,7 Prozentpunkte) respektive 12,4 Prozent (-0,3 Prozentpunkte) der Stimmen.<br><br>","Rien n'a changé en quatre ans à Ernen: les trois même partis restent en tête. Le <b>Centre</b> conserve la première place avec 52,1 % des voix. La formation devance l'<b>UDC</b> (27,6 %, +3,7 points de pourcentage) et les <b>Vert-e-s</b> (12,4 %, -0,3 points de pourcentage).<br><br>","La classifica non è cambiata negli ultimi quattro anni a Ernen: il partito <b>Centro</b> rimane primo con il 52,1 percento dei voti. Precede il partito <b>UDC</b> (27,6 percento, +3,7 punti percentuali) e il partito <b>Verdi</b> (il 12,4 percento, -0,3 punti percentuali).<br><br>","tab_h$tr£$td£Mitte$/td£tab_r178tab_r2#f39f5etab_r3$td£$b£52.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£SVP$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.6%$/b£$/td£§+3.7$/td£$/tr£$tr£$td£Grüne$/td£tab_r119tab_r2#26b300tab_r3$td£$b£12.4%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£SP$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.3%$/b£$/td£§-3.9$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£222$/b£$br£Wahlbeteiligung: $b£54.3%$/b£ (-6.1%)","tab_h_fr$tr£$td£Centre$/td£tab_r178tab_r2#f39f5etab_r3$td£$b£52.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£UDC$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.6%$/b£$/td£§+3.7$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r119tab_r2#26b300tab_r3$td£$b£12.4%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.3%$/b£$/td£§-3.9$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£222$/b£$br£Taux de participation: $b£54.3%$/b£ (-6.1%)","tab_h_it$tr£$td£Centro$/td£tab_r178tab_r2#f39f5etab_r3$td£$b£52.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£UDC$/td£tab_r141tab_r2#547d34tab_r3$td£$b£27.6%$/b£$/td£§+3.7$/td£$/tr£$tr£$td£Verdi$/td£tab_r119tab_r2#26b300tab_r3$td£$b£12.4%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.3%$/b£$/td£§-3.9$/td£$/tr£$/table£$br£Schede elettorali valide: $b£222$/b£$br£Tasso di partecipazione: $b£54.3%$/b£ (-6.1%)","Mitte"
6057,"Fiesch VS","Fiesch (VS)","Fiesch VS","Die <b>Mitte</b> ist in Fiesch unangefochtene Leaderin. Mit einer Stimmenmehrheit von über 50 Prozent erreicht die Partei die absolute Mehrheit in der Gemeinde.<br><br>Die <b>SVP</b> verliert mit einem Minus von -5,7 Prozentpunkten gegenüber den Wahlen 2019 sehr viele Wählerstimmen. Trotzdem liegt die Partei mit einem Wähleranteil von 23,7 Prozent noch auf dem zweiten Platz.<br><br>Den dritten Platz in Fiesch teilen sich zwei Parteien: Die <b>SP</b> und die <b>Grünen</b> sind genau gleich stark. Mit je 3,9 Prozent kommen beide Parteien auf den gleichen Wähleranteil.","Le <b>Centre</b> est le leader incontesté à Fiesch. Le parti obtient la majorité absolue dans la commune.<br><br>Malgré un recul de -5,7 points de pourcentage par rapport aux élections de 2019, l'<b>UDC</b> occupe toujours la deuxième place. La formation engrange 23,7 % des voix.<br><br>Deux partis se partagent la troisième place de Fiesch. Le <b>PS</b> et les <b>Vert-e-s</b> obtiennent chacun 3,9 des voix.","Il partito <b>Centro</b> è il leader indiscusso a Fiesch, ottenendo la maggioranza assoluta nel comune.<br><br>Nonostante una perdita di -5,7 punti percentuali rispetto alle elezioni del 2019, il partito <b>UDC</b> occupa ancora il secondo posto. Raccoglie il 23,7 percento dei voti.<br><br>Due formazioni condividono il terzo posto a Fiesch. Il partito <b>PS</b> e il partito <b>Verdi</b> ricevono entrambi il 3,9 dei voti.","tab_h$tr£$td£Mitte$/td£tab_r196tab_r2#f39f5etab_r3$td£$b£63.8%$/b£$/td£§+11.5$/td£$/tr£$tr£$td£SVP$/td£tab_r136tab_r2#547d34tab_r3$td£$b£23.7%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£SP$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£Grüne$/td£tab_r16tab_r2#26b300tab_r3$td£$b£3.9%$/b£$/td£§-4.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£335$/b£$br£Wahlbeteiligung: $b£52.5%$/b£ (-0.2%)","tab_h_fr$tr£$td£Centre$/td£tab_r196tab_r2#f39f5etab_r3$td£$b£63.8%$/b£$/td£§+11.5$/td£$/tr£$tr£$td£UDC$/td£tab_r136tab_r2#547d34tab_r3$td£$b£23.7%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r16tab_r2#26b300tab_r3$td£$b£3.9%$/b£$/td£§-4.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£335$/b£$br£Taux de participation: $b£52.5%$/b£ (-0.2%)","tab_h_it$tr£$td£Centro$/td£tab_r196tab_r2#f39f5etab_r3$td£$b£63.8%$/b£$/td£§+11.5$/td£$/tr£$tr£$td£UDC$/td£tab_r136tab_r2#547d34tab_r3$td£$b£23.7%$/b£$/td£§-5.7$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£3.9%$/b£$/td£§-0.6$/td£$/tr£$tr£$td£Verdi$/td£tab_r16tab_r2#26b300tab_r3$td£$b£3.9%$/b£$/td£§-4.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£335$/b£$br£Tasso di partecipazione: $b£52.5%$/b£ (-0.2%)","Mitte"
