"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
6715,"Mervelier JU","Mervelier (JU)","Mervelier JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6716,"Mettembert JU","Mettembert (JU)","Mettembert JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6718,"Movelier JU","Movelier (JU)","Movelier JU","Mit einem grossen Sprung von +100 Prozentpunkten ist die <b>weitere</b> neu die stärkste Partei in Movelier. Die Partei erhält 100 Prozent der Wählerstimmen.<br><br>Den zweiten Platz in Movelier teilen sich zwei Parteien: Die <b>FDP</b> und die <b>SP</b> sind genau gleich stark. Mit je 0 Prozent kommen beide Parteien auf den gleichen Wähleranteil.<br><br>","Le <b>divers</b> réalise une forte progression (+100 points de pourcentage) Il est désormais le parti le plus fort de Movelier. Le parti obtient 100 pour centage des voix.<br><br>Deux partis se partagent la deuxième place à #Gemeine_f :Le <b>PLR</b> et le <b>PS</b> obtiennent exactement le même résultat, soit 0 pour cent des voix.<br><br>","NA<br><br>NA<br><br>","tab_h$tr£$td£weitere$/td£tab_r1150tab_r2#bebebetab_r3$td£$b£100.0%$/b£$/td£§+100.0$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£300$/b£$br£Wahlbeteiligung: $b£93.8%$/b£ (+53.8%)","tab_h_fr$tr£$td£divers$/td£tab_r1150tab_r2#bebebetab_r3$td£$b£100.0%$/b£$/td£§+100.0$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£300$/b£$br£Taux de participation: $b£93.8%$/b£ (+53.8%)","tab_h_it$tr£$td£altro$/td£tab_r1150tab_r2#bebebetab_r3$td£$b£100.0%$/b£$/td£§+100.0$/td£$/tr£$/table£$br£Schede elettorali valide: $b£300$/b£$br£Tasso di partecipazione: $b£93.8%$/b£ (+53.8%)","weitere"
6719,"Pleigne JU","Pleigne (JU)","Pleigne JU","Die Wahlberechtigten in  Pleigne geben der <b>FDP</b> 96 Stimmen, der <b>SVP</b> 3 Stimmen und der <b>Mitte</b> 1 Stimmen.<br><br>","Les électeurs de Pleigne font confiance au <b>PLR</b> (96 voix), au <b>UDC</b> (3 voix) et <b>Centre</b> (1 voix).<br><br>","NA<br><br>","tab_h$tr£$td£FDP$/td£tab_r1144tab_r2#6268AFtab_r3$td£$b£96.0%$/b£$/td£§+83.6$/td£$/tr£$tr£$td£SVP$/td£tab_r15tab_r2#547d34tab_r3$td£$b£3.0%$/b£$/td£§-21.8$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£50$/b£$br£Wahlbeteiligung: $b£20.0%$/b£ (-26.4%)","tab_h_fr$tr£$td£PLR$/td£tab_r1144tab_r2#6268AFtab_r3$td£$b£96.0%$/b£$/td£§+83.6$/td£$/tr£$tr£$td£UDC$/td£tab_r15tab_r2#547d34tab_r3$td£$b£3.0%$/b£$/td£§-21.8$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£50$/b£$br£Taux de participation: $b£20.0%$/b£ (-26.4%)","tab_h_it$tr£$td£PLR$/td£tab_r1144tab_r2#6268AFtab_r3$td£$b£96.0%$/b£$/td£§+83.6$/td£$/tr£$tr£$td£UDC$/td£tab_r15tab_r2#547d34tab_r3$td£$b£3.0%$/b£$/td£§-21.8$/td£$/tr£$/table£$br£Schede elettorali valide: $b£50$/b£$br£Tasso di partecipazione: $b£20.0%$/b£ (-26.4%)","FDP"
6721,"Rossemaison JU","Rossemaison (JU)","Rossemaison JU","In Rossemaison sichern sich Listen oder Parteien aus der Kategorie ""Übrige"" den Spitzenplatz. Diese vereinigen 79,8 Prozent der Stimmen auf sich.<br><br>Trotz einem Minus von -9,3 Prozentpunkten gegenüber den Wahlen 2019 belegt die <b>Mitte</b> immer noch den zweiten Platz. Dies dank eines Wähleranteils von 6,2 Prozent.<br><br>Mit einem Wähleranteil von 6 Prozent belegt die <b>FDP</b> den dritten Platz (Veränderung gegenüber 2019: +0,6 Prozentpunkte).","Des partis ou des listes issus du groupe ""Divers"" terminent premiers à Rossemaison. Ils obtiennent79,8 pour cent des voix.<br><br>Le <b>Centre</b> connaît un fort recul à Rossemaison. Il perd -9,3 points de pourcentage par rapport aux élections pour le Conseil national de 2019 et est désormais le deuxième parti de la commune avec6,2 pour cent des suffrages.<br><br>Le <b>PLR</b> complète le podium. Il récolte6 pour cent des suffrages (+0,6 en 2019).","NA<br><br>NA<br><br>NA","tab_h$tr£$td£weitere$/td£tab_r1120tab_r2#bebebetab_r3$td£$b£79.8%$/b£$/td£§+79.8$/td£$/tr£$tr£$td£Mitte$/td£tab_r19tab_r2#f39f5etab_r3$td£$b£6.2%$/b£$/td£§-9.3$/td£$/tr£$tr£$td£FDP$/td£tab_r19tab_r2#6268AFtab_r3$td£$b£6.0%$/b£$/td£§+0.6$/td£$/tr£$tr£$td£SP$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.0%$/b£$/td£§-19.5$/td£$/tr£$tr£$td£Grüne$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.0%$/b£$/td£§-14.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£501$/b£$br£Wahlbeteiligung: $b£99.2%$/b£ (+49.4%)","tab_h_fr$tr£$td£divers$/td£tab_r1120tab_r2#bebebetab_r3$td£$b£79.8%$/b£$/td£§+79.8$/td£$/tr£$tr£$td£Centre$/td£tab_r19tab_r2#f39f5etab_r3$td£$b£6.2%$/b£$/td£§-9.3$/td£$/tr£$tr£$td£PLR$/td£tab_r19tab_r2#6268AFtab_r3$td£$b£6.0%$/b£$/td£§+0.6$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.0%$/b£$/td£§-19.5$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.0%$/b£$/td£§-14.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£501$/b£$br£Taux de participation: $b£99.2%$/b£ (+49.4%)","tab_h_it$tr£$td£altro$/td£tab_r1120tab_r2#bebebetab_r3$td£$b£79.8%$/b£$/td£§+79.8$/td£$/tr£$tr£$td£Centro$/td£tab_r19tab_r2#f39f5etab_r3$td£$b£6.2%$/b£$/td£§-9.3$/td£$/tr£$tr£$td£PLR$/td£tab_r19tab_r2#6268AFtab_r3$td£$b£6.0%$/b£$/td£§+0.6$/td£$/tr£$tr£$td£PS$/td£tab_r16tab_r2#ea546ftab_r3$td£$b£4.0%$/b£$/td£§-19.5$/td£$/tr£$tr£$td£Verdi$/td£tab_r16tab_r2#26b300tab_r3$td£$b£4.0%$/b£$/td£§-14.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£501$/b£$br£Tasso di partecipazione: $b£99.2%$/b£ (+49.4%)","weitere"
6722,"Saulcy JU","Saulcy (JU)","Saulcy JU","Die <b>Mitte</b> ist in Saulcy unangefochtene Leaderin. Mit einer Stimmenmehrheit von über 50 Prozent erreicht sie die Partei die absolute Mehrheit in der Gemeinde.<br><br>Zweitstärkste Partei ist die <b>SP</b>. Die Partei verbessert sich gegenüber den Wahlen 2019 um +29 Prozentpunkte deutlich und weist neu einen Wähleranteil von 43 Prozent auf.<br><br>Den dritten Platz in Saulcy teilen sich zwei Parteien: Die <b>FDP</b> und die <b>SVP</b> sind genau gleich stark. Mit je 0 Prozent kommen beide Parteien auf den gleichen Wähleranteil.","Le <b>Centre</b> est incontournable à Saulcy. Le parti a remporté plus de la moitié des voix et donc obtenu la majorité absolue.<br><br>Le <b>PS</b> est le deuxième parti le plus fort à Saulcy. Il s'est amélioré de +29 points de pourcentage par rapport aux élections pour le Conseil national de 2019.<br><br>Deux partis se partagent la troisième place de Saulcy. Le <b>PLR</b> et le <b>UDC</b> obtiennent chacun 0 des voix.","NA<br><br>NA<br><br>NA","tab_h$tr£$td£Mitte$/td£tab_r186tab_r2#f39f5etab_r3$td£$b£57.0%$/b£$/td£§+33.6$/td£$/tr£$tr£$td£SP$/td£tab_r165tab_r2#ea546ftab_r3$td£$b£43.0%$/b£$/td£§+29.0$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£100$/b£$br£Wahlbeteiligung: $b£50.0%$/b£ (-0.5%)","tab_h_fr$tr£$td£Centre$/td£tab_r186tab_r2#f39f5etab_r3$td£$b£57.0%$/b£$/td£§+33.6$/td£$/tr£$tr£$td£PS$/td£tab_r165tab_r2#ea546ftab_r3$td£$b£43.0%$/b£$/td£§+29.0$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£100$/b£$br£Taux de participation: $b£50.0%$/b£ (-0.5%)","tab_h_it$tr£$td£Centro$/td£tab_r186tab_r2#f39f5etab_r3$td£$b£57.0%$/b£$/td£§+33.6$/td£$/tr£$tr£$td£PS$/td£tab_r165tab_r2#ea546ftab_r3$td£$b£43.0%$/b£$/td£§+29.0$/td£$/tr£$/table£$br£Schede elettorali valide: $b£100$/b£$br£Tasso di partecipazione: $b£50.0%$/b£ (-0.5%)","Mitte"
6724,"Soyhières JU","Soyhières (JU)","Soyhières JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6729,"Haute-Sorne JU","Haute-Sorne (JU)","Haute-Sorne JU","Spec_three_parties_same<br><br>","Spec_three_parties_same<br><br>","Spec_three_parties_same<br><br>","tab_h$tr£$td£Mitte$/td£tab_r138tab_r2#f39f5etab_r3$td£$b£25.0%$/b£$/td£§+5.3$/td£$/tr£$tr£$td£Grüne$/td£tab_r138tab_r2#26b300tab_r3$td£$b£25.0%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£SP$/td£tab_r138tab_r2#ea546ftab_r3$td£$b£25.0%$/b£$/td£§-5.8$/td£$/tr£$tr£$td£GLP$/td£tab_r119tab_r2#cbd401tab_r3$td£$b£12.5%$/b£$/td£§+12.5$/td£$/tr£$tr£$td£weitere$/td£tab_r19tab_r2#bebebetab_r3$td£$b£6.3%$/b£$/td£§+6.3$/td£$/tr£$tr£$td£EVP$/td£tab_r19tab_r2#87bfdctab_r3$td£$b£6.2%$/b£$/td£§+4.9$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£4'000$/b£$br£Wahlbeteiligung: $b£96.8%$/b£ (+58.0%)","tab_h_fr$tr£$td£Centre$/td£tab_r138tab_r2#f39f5etab_r3$td£$b£25.0%$/b£$/td£§+5.3$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r138tab_r2#26b300tab_r3$td£$b£25.0%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£PS$/td£tab_r138tab_r2#ea546ftab_r3$td£$b£25.0%$/b£$/td£§-5.8$/td£$/tr£$tr£$td£PVL$/td£tab_r119tab_r2#cbd401tab_r3$td£$b£12.5%$/b£$/td£§+12.5$/td£$/tr£$tr£$td£divers$/td£tab_r19tab_r2#bebebetab_r3$td£$b£6.3%$/b£$/td£§+6.3$/td£$/tr£$tr£$td£PEV$/td£tab_r19tab_r2#87bfdctab_r3$td£$b£6.2%$/b£$/td£§+4.9$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£4'000$/b£$br£Taux de participation: $b£96.8%$/b£ (+58.0%)","tab_h_it$tr£$td£Centro$/td£tab_r138tab_r2#f39f5etab_r3$td£$b£25.0%$/b£$/td£§+5.3$/td£$/tr£$tr£$td£Verdi$/td£tab_r138tab_r2#26b300tab_r3$td£$b£25.0%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£PS$/td£tab_r138tab_r2#ea546ftab_r3$td£$b£25.0%$/b£$/td£§-5.8$/td£$/tr£$tr£$td£PVL$/td£tab_r119tab_r2#cbd401tab_r3$td£$b£12.5%$/b£$/td£§+12.5$/td£$/tr£$tr£$td£altro$/td£tab_r19tab_r2#bebebetab_r3$td£$b£6.3%$/b£$/td£§+6.3$/td£$/tr£$tr£$td£PEV$/td£tab_r19tab_r2#87bfdctab_r3$td£$b£6.2%$/b£$/td£§+4.9$/td£$/tr£$/table£$br£Schede elettorali valide: $b£4'000$/b£$br£Tasso di partecipazione: $b£96.8%$/b£ (+58.0%)","Mitte"
6730,"Val Terbi JU","Val Terbi (JU)","Val Terbi JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6741,"Le Bémont JU","Le Bémont (JU)","Le Bémont JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6742,"Les Bois JU","Les Bois (JU)","Les Bois JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6743,"Les Breuleux JU","Les Breuleux (JU)","Les Breuleux JU","Die drei führenden Parteien in  Les Breuleux sind die <b>Mitte</b> mit 99 Stimmen, die <b>SP</b> mit 41 Stimmen und die <b>Grüne</b> mit 40 Stimmen.<br><br>","<b>Centre</b> obtient le plus de voix (99) à Les Breuleux. Il est suivi par <b>PS</b> avec 41 voix et <b>Vert-e-s</b> avec 40 voix.<br><br>","NA<br><br>","tab_h$tr£$td£Mitte$/td£tab_r183tab_r2#f39f5etab_r3$td£$b£55.0%$/b£$/td£§+38.9$/td£$/tr£$tr£$td£SP$/td£tab_r134tab_r2#ea546ftab_r3$td£$b£22.8%$/b£$/td£§-6.1$/td£$/tr£$tr£$td£Grüne$/td£tab_r133tab_r2#26b300tab_r3$td£$b£22.2%$/b£$/td£§+5.2$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£90$/b£$br£Wahlbeteiligung: $b£7.7%$/b£ (-35.5%)","tab_h_fr$tr£$td£Centre$/td£tab_r183tab_r2#f39f5etab_r3$td£$b£55.0%$/b£$/td£§+38.9$/td£$/tr£$tr£$td£PS$/td£tab_r134tab_r2#ea546ftab_r3$td£$b£22.8%$/b£$/td£§-6.1$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r133tab_r2#26b300tab_r3$td£$b£22.2%$/b£$/td£§+5.2$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£90$/b£$br£Taux de participation: $b£7.7%$/b£ (-35.5%)","tab_h_it$tr£$td£Centro$/td£tab_r183tab_r2#f39f5etab_r3$td£$b£55.0%$/b£$/td£§+38.9$/td£$/tr£$tr£$td£PS$/td£tab_r134tab_r2#ea546ftab_r3$td£$b£22.8%$/b£$/td£§-6.1$/td£$/tr£$tr£$td£Verdi$/td£tab_r133tab_r2#26b300tab_r3$td£$b£22.2%$/b£$/td£§+5.2$/td£$/tr£$/table£$br£Schede elettorali valide: $b£90$/b£$br£Tasso di partecipazione: $b£7.7%$/b£ (-35.5%)","Mitte"
6745,"Les Enfers JU","Les Enfers (JU)","Les Enfers JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6748,"Les Genevez JU","Les Genevez (JU)","Les Genevez JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6750,"Lajoux JU","Lajoux (JU)","Lajoux JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6751,"Montfaucon JU","Montfaucon (JU)","Montfaucon JU","Eine Besonderheit gibt es in Montfaucon: Die <b>SP</b> und die <b>SVP</b> sind genau gleich stark. Mit je 50 Prozent kommen beide Parteien auf den gleichen Wähleranteil.<br><br>Viele Wählerstimmen eingebüsst hat die drittplatzierte <b>FDP</b>. Die Partei holt noch 0 Prozent, was einen Verlust von -10,1 Prozentpunkte bedeutet.","Montfaucon se distingue: ses électeurs n'ont pas réussi à se décider entre le <b>PS</b> et le <b>UDC</b>. Les deux partis sont à égalité: ils obtiennent chacun 50 pour cent des suffrages.<br><br>Le <b>PLR</b> perd -10,1 points de pourcentage. Il n'arrive plus qu'en troisième position avec 0 pour cent des voix.","NA<br><br>NA","tab_h$tr£$td£SP$/td£tab_r175tab_r2#ea546ftab_r3$td£$b£50.0%$/b£$/td£§+32.0$/td£$/tr£$tr£$td£SVP$/td£tab_r175tab_r2#547d34tab_r3$td£$b£50.0%$/b£$/td£§+34.5$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£400$/b£$br£Wahlbeteiligung: $b£94.1%$/b£ (+49.8%)","tab_h_fr$tr£$td£PS$/td£tab_r175tab_r2#ea546ftab_r3$td£$b£50.0%$/b£$/td£§+32.0$/td£$/tr£$tr£$td£UDC$/td£tab_r175tab_r2#547d34tab_r3$td£$b£50.0%$/b£$/td£§+34.5$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£400$/b£$br£Taux de participation: $b£94.1%$/b£ (+49.8%)","tab_h_it$tr£$td£PS$/td£tab_r175tab_r2#ea546ftab_r3$td£$b£50.0%$/b£$/td£§+32.0$/td£$/tr£$tr£$td£UDC$/td£tab_r175tab_r2#547d34tab_r3$td£$b£50.0%$/b£$/td£§+34.5$/td£$/tr£$/table£$br£Schede elettorali valide: $b£400$/b£$br£Tasso di partecipazione: $b£94.1%$/b£ (+49.8%)","SP"
6753,"Muriaux JU","Muriaux (JU)","Muriaux JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6754,"Le Noirmont JU","Le Noirmont (JU)","Le Noirmont JU","Mit einem grossen Sprung von +12,8 Prozentpunkten ist die <b>SVP</b> neu die stärkste Partei in Le Noirmont. Die Partei erhält 22,9 Prozent der Wählerstimmen.<br><br>Mit einer markanten Verbesserung um +5,1 Prozentpunkte ist die <b>Mitte</b> die zweitstärkste Kraft in der Gemeinde. Der Wählerstimmenanteil der Partei liegt neu bei 22,3 Prozent.<br><br>Die <b>SP</b> verliert -22,7 Prozentpunkte und damit so viele Stimmen, dass sie mit einem Wähleranteil von 11,2 Prozent nur noch auf dem dritten Platz landet.","Le <b>UDC</b> réalise une forte progression (+12,8 points de pourcentage) Il est désormais le parti le plus fort de Le Noirmont. Le parti obtient 22,9 pour centage des voix.<br><br>Le <b>Centre</b> progresse fortement: le parti améliore son résultat d'il y a quatre ans de  +5,1 points de pourcentage et occupe désormais la deuxième place dans la commune. La proportion de voix du parti s'élève désormais à 22,3 pour cent.<br><br><b>PS</b> doit se contenter de la troisième place. Le parti n'obtient plus que 11,2 pour cent des voix, soit -22,7 points de pourcentage de moins qu'il y a quatre ans.","NA<br><br>NA<br><br>NA","tab_h$tr£$td£SVP$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+12.8$/td£$/tr£$tr£$td£Mitte$/td£tab_r133tab_r2#f39f5etab_r3$td£$b£22.3%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£SP$/td£tab_r117tab_r2#ea546ftab_r3$td£$b£11.2%$/b£$/td£§-22.7$/td£$/tr£$tr£$td£FDP$/td£tab_r117tab_r2#6268AFtab_r3$td£$b£11.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£Grüne$/td£tab_r117tab_r2#26b300tab_r3$td£$b£11.1%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£GLP$/td£tab_r117tab_r2#cbd401tab_r3$td£$b£11.1%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£weitere$/td£tab_r115tab_r2#bebebetab_r3$td£$b£10.3%$/b£$/td£§+10.3$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£900$/b£$br£Wahlbeteiligung: $b£90.9%$/b£ (+51.5%)","tab_h_fr$tr£$td£UDC$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+12.8$/td£$/tr£$tr£$td£Centre$/td£tab_r133tab_r2#f39f5etab_r3$td£$b£22.3%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£PS$/td£tab_r117tab_r2#ea546ftab_r3$td£$b£11.2%$/b£$/td£§-22.7$/td£$/tr£$tr£$td£PLR$/td£tab_r117tab_r2#6268AFtab_r3$td£$b£11.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£Vert-e-s$/td£tab_r117tab_r2#26b300tab_r3$td£$b£11.1%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£PVL$/td£tab_r117tab_r2#cbd401tab_r3$td£$b£11.1%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£divers$/td£tab_r115tab_r2#bebebetab_r3$td£$b£10.3%$/b£$/td£§+10.3$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£900$/b£$br£Taux de participation: $b£90.9%$/b£ (+51.5%)","tab_h_it$tr£$td£UDC$/td£tab_r134tab_r2#547d34tab_r3$td£$b£22.9%$/b£$/td£§+12.8$/td£$/tr£$tr£$td£Centro$/td£tab_r133tab_r2#f39f5etab_r3$td£$b£22.3%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£PS$/td£tab_r117tab_r2#ea546ftab_r3$td£$b£11.2%$/b£$/td£§-22.7$/td£$/tr£$tr£$td£PLR$/td£tab_r117tab_r2#6268AFtab_r3$td£$b£11.1%$/b£$/td£§-0.3$/td£$/tr£$tr£$td£Verdi$/td£tab_r117tab_r2#26b300tab_r3$td£$b£11.1%$/b£$/td£§-5.1$/td£$/tr£$tr£$td£PVL$/td£tab_r117tab_r2#cbd401tab_r3$td£$b£11.1%$/b£$/td£§+11.1$/td£$/tr£$tr£$td£altro$/td£tab_r115tab_r2#bebebetab_r3$td£$b£10.3%$/b£$/td£§+10.3$/td£$/tr£$/table£$br£Schede elettorali valide: $b£900$/b£$br£Tasso di partecipazione: $b£90.9%$/b£ (+51.5%)","SVP"
6757,"Saignelégier JU","Saignelégier (JU)","Saignelégier JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6758,"Saint-Brais JU","Saint-Brais (JU)","Saint-Brais JU","Mit einem grossen Sprung von +31,4 Prozentpunkten ist die <b>SP</b> neu die stärkste Partei in Saint-Brais. Die Partei erhält 44,4 Prozent der Wählerstimmen.<br><br>Zweitstärkste Partei ist die <b>Mitte</b>. Die Partei verbessert sich gegenüber den Wahlen 2019 um +11,3 Prozentpunkte deutlich und weist neu einen Wähleranteil von 42,2 Prozent auf.<br><br>Den dritten Platz in Saint-Brais teilen sich zwei Parteien: Die <b>FDP</b> und die <b>SVP</b> sind genau gleich stark. Mit je 6,7 Prozent kommen beide Parteien auf den gleichen Wähleranteil.","Le <b>PS</b> réalise une forte progression (+31,4 points de pourcentage) Il est désormais le parti le plus fort de Saint-Brais. Le parti obtient 44,4 pour centage des voix.<br><br>Une progression significative de +11,3 points de pourcentage permet au <b>Centre</b> de devenir le deuxième parti de sa commune. La formation politique recueille42,2 pour cent des voix.<br><br>Deux partis se partagent la troisième place de Saint-Brais. Le <b>PLR</b> et le <b>UDC</b> obtiennent chacun 6,7 des voix.","NA<br><br>NA<br><br>NA","tab_h$tr£$td£SP$/td£tab_r167tab_r2#ea546ftab_r3$td£$b£44.4%$/b£$/td£§+31.4$/td£$/tr£$tr£$td£Mitte$/td£tab_r163tab_r2#f39f5etab_r3$td£$b£42.2%$/b£$/td£§+11.3$/td£$/tr£$tr£$td£FDP$/td£tab_r110tab_r2#6268AFtab_r3$td£$b£6.7%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£SVP$/td£tab_r110tab_r2#547d34tab_r3$td£$b£6.7%$/b£$/td£§-22.1$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£135$/b£$br£Wahlbeteiligung: $b£85.2%$/b£ (+34.4%)","tab_h_fr$tr£$td£PS$/td£tab_r167tab_r2#ea546ftab_r3$td£$b£44.4%$/b£$/td£§+31.4$/td£$/tr£$tr£$td£Centre$/td£tab_r163tab_r2#f39f5etab_r3$td£$b£42.2%$/b£$/td£§+11.3$/td£$/tr£$tr£$td£PLR$/td£tab_r110tab_r2#6268AFtab_r3$td£$b£6.7%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£UDC$/td£tab_r110tab_r2#547d34tab_r3$td£$b£6.7%$/b£$/td£§-22.1$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£135$/b£$br£Taux de participation: $b£85.2%$/b£ (+34.4%)","tab_h_it$tr£$td£PS$/td£tab_r167tab_r2#ea546ftab_r3$td£$b£44.4%$/b£$/td£§+31.4$/td£$/tr£$tr£$td£Centro$/td£tab_r163tab_r2#f39f5etab_r3$td£$b£42.2%$/b£$/td£§+11.3$/td£$/tr£$tr£$td£PLR$/td£tab_r110tab_r2#6268AFtab_r3$td£$b£6.7%$/b£$/td£§+5.1$/td£$/tr£$tr£$td£UDC$/td£tab_r110tab_r2#547d34tab_r3$td£$b£6.7%$/b£$/td£§-22.1$/td£$/tr£$/table£$br£Schede elettorali valide: $b£135$/b£$br£Tasso di partecipazione: $b£85.2%$/b£ (+34.4%)","SP"
6759,"Soubey JU","Soubey (JU)","Soubey JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6771,"Alle JU","Alle (JU)","Alle JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
6773,"Beurnevésin JU","Beurnevésin (JU)","Beurnevésin JU","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","Resultat liegt noch nicht vor.","Résultats non encore disponibles.","Risultato non ancora disponibile.","no_data"
